visitor_id,num_pages,num_sessions
a8843bfdd6c465b3d493a85b50349b66487c89aa,2,1
a8854a6a173cbfc9d8c87e464a73f512873124d8,33,1
a885fccd323466ffdc1716723b3339895a50f693,7,1
a886c7c94a5727bc1b2947c2830ce953c127ce30,5,1
a88a644122590d6391b6a958469337e1cf93c101,3,1
a88ac473172b5e2c62305cba69f9655690ce6daf,9,1
a88c453daf79f470c2ef23c7db1b58c7bc21a0d2,159,1
a88ce96d650f1155b27ba144b9052d1b1baead98,10,1
a88dbabd2974e337baeea94c7f4a393a4369f4ad,1,1
a88eaad2bf34beb335bb22d0c03c21ab6a4c79c5,8,1
a88ebb274b21c03d81b3809d177c3b59835e1c1a,5,1
a88ee68f3e9c60e615b37991561f89d018839706,6,1
a88f0a5ab94be3a314130d6d019f9b5994c9b651,1,1
a8907468f202291d61ec406ebee29f34967a95c6,3,1
a890fb97a9a2806ec50a221094712df2dd43334f,106,1
a89131314414c0797460a27b9ecc0e9d985995ab,1,1
a892258433af067584fb1129a310c016b08ff461,15,1
a89288e9fe63b182a94533f582c73152556db552,11,1
a8935288314542584a68a12b7c75abd1fc61e4ec,33,1
a894e03dd5f0b11c07820ecc65c7b885ac370194,43,1
a896e189a676a385d51d6bf06965a32483e58066,4,2
a8993cc5e2a225cec56491b99bbd6657592646ae,40,1
a8995f270afe5071f81b5c6d8655e341a8f78d85,6,1
a8997a658735a348fd000990fd2a0f3383fbccd9,41,4
a899d7a14cdad6b6a59a315dece84e11a9d9ee61,3,1
a899f6df2002b72b02ba5eacd093336d329a456b,1,1
a89a28f3bb437e9a7cc1003d028bc292e858edb2,64,4
a89a81a53ed6d0433b1f1a68b2443ed9826b2199,2,1
a89aa983c510b138cbb98a141d327b1ac63efa10,2,1
a89b94b82358598520a8f0c8323666b7fae1eb3d,1,1
a89bb464964e776f136716a218b2027e4f64aad9,35,1
a89cc516884e59f953a567604029d056ac4bf956,70,2
a89cd6695ae2a5da26b053767a82ccc16d84a72e,53,2
a89ce22609dd066c61910a1c32fc48ac2ef3b800,3,1
a89e9dd504681a9543bf26cd4ea54091db830216,2,2
a89eae544438e9c727001911e25c0f77d9226283,3,1
a89fd31e474c94445207f06183c0cadbf5631e6f,1,1
a8a04dbf0177f6250d3a9e6e2ef12b238ca28c44,20,1
a8a104a2fc9d2fdc20607ae186797e96b80cc8be,5,1
a8a10fe94af46f80ca5d3da4e1a91c35197f60fa,6,1
a8a153ac1527201ae6e8db65f190a87c56f58099,2,2
a8a17c341b281534408988420204eca682e9878d,2,1
a8a323911623ed591df77d833fa6908820a1b183,4,1
a8a3c44e5fda65a5134272d6f08790892a99e62b,46,1
a8a44ce120300c22b9323a4f9f70007263a5ea4f,5,1
a8a61208c7dbd0cfbb58929e1169018f90d54911,2,1
a8a70cab594e046dab21971b6b5f00f35d000806,2,1
a8a8d871196f8868ee40d3633e590294bc5c1c93,6,1
a8a8f4669c9c96e24ef72194a34e37fbbe7ab92f,4,1
a8a9fc048a29740621ed8ea8c95fda7a5dc8c50b,1,1
a8ab3e9a6bf98a15e595cd2122ca6c7cd91c366f,2,1
a8ac1f41297c4390e715b66e434a6fb484195c90,3,1
a8ac46eb916f5eeef74cf714b10f998454e2726e,40,1
a8afb7e9d7aef5b7d219aabc860f20a89603c540,6,2
a8b00b391e74e297145b40a0747e8831fe0a675d,1,1
a8b02ecd5461313c2825966f52c4d553f5002f85,2,1
a8b132149affc09f9d65732870487fdc807dc3e5,4,1
a8b14ce28279bcfd6c2c96937ac7f5dca913d0e4,4,1
a8b2be87c08c7f4566ad6ab5e1cff2c90114aac8,4,1
a8b30e1539579b3667641954f9d5ffe02d7b81ac,35,1
a8b3693431061402418292dd543cd9dd3e2cea6b,24,1
a8b41c9d2f8367bbed439792e641b009f413cb23,2,1
a8b5da3564e02bdc90f00c36269e46076d3184be,27,1
a8b7bcf4f69f80366b40c6b1233026fc3a894389,6,1
a8b7d38400017d3852c809cdc92c610ec7d97a71,2,1
a8b9189694c5d2d09bb15f69110a6ef3813249c2,4,1
a8b9532eccc667d746da2be6bd7f6f2f9e79ffd7,8,2
a8b95e4cee5d90f18e13561b70813a928eb06050,41,1
a8bab3f877ec585ba0cdf078724d3e37a85cac80,15,1
a8bd29c9ee9bcf34fd0a49967d508cbaa63c330c,2,1
a8bd407f58c685813e7af8e34f06b30d423fa901,2,1
a8bdd1770860d3532ad051427524612e9c7d46db,4,1
a8be92d2b3e0d9f11025266854353da246accd8f,4,1
a8c01975d68d0324afdc5ca334ef9703580b1b4e,1,1
a8c23e8dc1a844acbcbcb2418a1a5afeee41d15c,44,2
a8c29f6cde77babdf66e52ca8ffd443532c753d6,28,1
a8c3954ab6548910e3a115a63a731496b7174090,95,2
a8c53cb8a1ced61fcaf183381d785420e3bf4f91,1,1
a8c5c847b795e154c589360e1ca93ee1c8743f36,3,2
a8c6422098cbbd280f529d75ded5cea593d3cf7c,395,5
a8c68637b840a21572b7cc5c6d4079a9885c46ab,4,1
a8c74dfb771ee30b45e5c52dbad1c825c0976017,7,1
a8c76b1daf7b6a71b253cc03203f5c37001733b3,18,3
a8c7dc5ecd473849ca9790772308acc0588718d6,4,1
a8c7edc9b7c782f473a44a9bb2bcec128677eb6b,9,1
a8c8ed1d1038422e2e0dcce61d3f9bae5b1d73fb,2,1
a8c99b3cda62f31d81f1042f00886a6f88c569ab,2,1
a8ca5c92a957db49b8af5c35dda79ad98de1b34e,4,1
a8cb936cf59cea42ee878930006c36feacf53b40,20,1
a8cba768bc4eeab66371c4dfc4e6d26e5991c416,4,1
a8cc7e859da129e75d11f45c0ca11107507bfef9,15,2
a8ccca4aff85a1963dc0710d0cbcaad80e70f291,57,2
a8cd6046693717b3b314c559a2211ff3b739da99,24,1
a8ce5d72620e44464e8276fadd619d990e4925de,3,1
a8ce9701af6e974cd8c4bd413a9584a04920fa72,2,1
a8cfd17b06608f5e443401f655830366ae37d720,2,1
a8d06487f1b3018d7b42a5c1fe29f0cce4abed4c,15,1
a8d0e47a6aedfc32a005207815f10785d7ef41a7,3,1
a8d162a29291397bc4ef2de3167f8c431e013260,5,1
a8d294e6e9d848a388aa1f87270614958f7e9d29,3,1
a8d2f076bb76e38629b96736a5b5f4d3dae82970,11,1
a8d414a1114fc1a9aa0e42175fb23eb4d498640c,8,1
a8d46566384c4b90166dd1be955877b7104214f7,14,1
a8d4bad15f01517b8d64cc1ed473c7045fbcbd35,1,1
a8d4d9636a518340496a17ce1dbdd385a87d6cef,3,1
a8d604e196cbd1cbe562c598fbf3f80a631268d6,2,1
a8d6cb9d7224ea763f76f50d9fada79a836398da,19,3
a8d7bf4cecde8122d9765e4b66a81cdfda74950d,3,1
a8da7df044ca0403acbbe4817837819d9cc4de9d,5,1
a8daa3a0bf3bf5ead6da5a85be78f8cd7bcb5fb8,2,1
a8db5c63811420c39c79d7214994cc7aa3df6166,40,1
a8db910de31eb1ff0404d0618dd74be520be8d2f,33,1
a8dba4495f2bb5be4e755634f3ae75322a37a960,10,1
a8dbab26155e37c28d062d4a65be0ea911c94c30,15,1
a8dbcf61b915008664ee9c59778a0b72b33f513a,11,1
a8dd8466d8578e168881fc61c06c1968647a5930,1,1
a8de2624e73b36e91498b50a16aebb8e262bf962,2,1
a8df43e8bb6252b2620cb24646767e1b269fda71,1,1
a8e169c822c6a04a7d8f0bf419420a52e21af626,23,3
a8e4104f83e7259d38d37461e577d038718b2302,40,1
a8e5a5a3842dfb643e3f9f0eae91b0cac14416df,48,1
a8e6d0e65117bf6668f054afbb9ff15a9415b7d0,2,1
a8e7f4e2378e675e815a8dd6fcfd72e50b447971,2,1
a8e837cbe9ab2cfadc4536e43809dc4c5878e2e2,7,1
a8e8d7d392c997ca29d419e7238f2ba7317917c3,3,1
a8e90ea39104ab0760ec98ee41acbf9cc5a68216,16,1
a8e958e8ea02db1077668e0c3d6726c4f2d11582,23,3
a8eac1587eee6fec026d1cb4104713496820ae37,1,1
a8eae09fb7740e3c6edae15b1727b432ad62f202,2,1
a8ec96f88df944f36c51d9567a05e6ddb6678b84,2,1
a8ed33bbb51833eb83645af5ffeb6cc7e6b86f9e,28,1
a8ed6140da4bb41f67f623b1ec32f4272aec525f,2,1
a8ed74c5698266b58b44205061edd587d53aaa5e,10,1
a8ed93bc0fd22d423faa0fc9ab556ae864cd78a2,3,1
a8ee13e383b58a697e23941c39387430bd4b1cd3,3,1
a8ef681d5d2753ab08923e3309c7780b3d96ea56,35,1
a8efa9663e5510e433f0133b0b986f778084b626,4,1
a8f05296140f3efac67b63c263f0b3614ec49685,317,2
a8f089124dcbd1fb542e50bd5abc8ef8003d73cf,6,2
a8f1295097a5a8e594ed9e8640591d5bf5df311f,21,1
a8f3c0dfcd147818f12920cdfe688c894a9a2bad,12,1
a8f4e201e619ca7fcf33b6c20d1c137137f7299e,50,1
a8f5567e59980d2d40a81009f2eddb2fb1464fc1,16,2
a8f725e207e0dc05c43365d7559508bc825def40,4,1
a8f73494292fa4b970d7132a0176c4ccf9809001,5,1
a8f7bb4ab916ef4a4727d433d598caa5db88fd7c,27,2
a8f7c9b69f307ebb3fd2a2b6740b18339a7572c8,2,1
a8f7d38d396b99d8be2595371ad71c4527a0a0db,2,1
a8f82af200789b36ae677d0d0452336eee1521c2,1,1
a8f8ed967b71f102788838658e41cab43a4b35f0,3,1
a8f8f3ecaaaf4e741aef7b1df80a2ef4472f2779,1,1
a8f941d9d33154734c3e4a99ddaf3a6db89a1fcf,4,1
a8f9aaabaa0fde51bfd57fe7eefe43414a72454c,14,1
a8faba591294edde22f4445b72b5aeabf5444044,6,1
a8fb83f9e6a89ee9f3921c913988457378a5f46d,8,1
a8fb9e93e31fd737bf2ab7de7f97cc5a4dbe4f0a,4,1
a8fca86da30d150377316fad71a4228dfb7ba49e,2,1
a8fd9e2780e227de750fb8e96b2651bb7962b700,20,1
a8fdf112d85f58fd0fd219e9b715d3e28412e5ab,67,1
a8ffa8fe453427bf1ec5542bc38c82d854603377,36,2
a8fffc31a792bce11f2173e905285bd408e057aa,34,1
a90030acf64d32b37bcbe30151bd291fd4fb36fa,6,2
a900ddcc643080f53218a1a30bb6b7260ce8f10f,19,2
a9017df828027e60dea2f655ef26a1f496fe374e,14,1
a9019c97202b545d56b1e5442a9fca0e00938859,16,1
a90288b45422af350fe0aff016bd40fbc8fa5667,3,1
a90296bec143802732f3cc4490baa39238778309,2,1
a904ae861c0dd7a24b611706eeec20dd3f036762,33,1
a905538e667d2ea9ed7a9ba401cdb837e626e697,8,1
a9058a9dda5e1b12c7463e4b2b3a7f81a981e761,4,1
a90635180c52dcb750c9b0bacf90bb1763ff80f1,4,1
a906d9d4976af70256e447f8d336cbca6b26ecd9,9,1
a906e68e836f1aa872a07a24a943d5200f5c592d,2,1
a9073b57be37dfa107142b7e841e6dffdd350923,2,1
a908683eb33391e7e734caafcf6c37fed0db9d28,340,4
a908dd602cfa3037b92c7ee3293cf005b4f6666c,66,2
a908e12f25093197eb2c16dca4ee75b065cc1b23,13,3
a9093cac4473eba5fd4b420983b098f1ef661fe1,2,1
a90ba037b07a1327ce3dfb4589fd54eb93cf84ae,6,1
a90c0350b966767934179461d26ecd80d932a8bc,31,1
a90d1432026fb903699b9b645158da973039dc10,42,1
a90e60c2494e9f032a7cee5282b15f58df3fb09f,3,1
a90eb7434d3da5319c1b0e1e66ccbb830fa15229,6,1
a90f5d6204e7733d5a84c7207c0c17079ab18778,6,2
a90f8fce936bb5d9c73002b298efd3e25736a6bd,2,1
a9113caf126e53a394307d4531e8d0af124702a4,2,1
a9120d91d96bc9621fdc76a31ce88c65754f4efd,1,1
a912f97b3465c525fcf6935e504b186944a2c96c,20,1
a913493a45c29ce55d3fd785ccd3245d62dd2677,2,1
a913549e60486f0685f73e933971d0dcdca8e144,25,1
a9135a0fbdb697d9d80f95d35bd52f2bc5bdb03c,1,1
a91363840f13798d312164b3fde48ad03084c04c,3,1
a915e2b397c4cd7cd80b25ee1db69b74f8cd0854,10,1
a91659358995cef2c8102e0ed3def02bc4c34667,3,1
a9188ca8a780b90a15dd8d14b5aaa5886d13f2fd,6,1
a91cee12b25b1db0bb75a13c958f7542a2839c36,27,1
a91d9b4c00fbae3f0e0344aaf79839a6bc4d22cb,1,1
a91f4b89d381e43b74fc07ea84114c763109fdc8,15,1
a91fcb06eac21cf24a4d60980e6dde2c83e35d7a,6,1
a9229fff61635153f8421ee7421c3ef70371b575,15,2
a924a9eaf337071882c6d67530724dca10083878,2,1
a924cf5a922b64df4c63b75e149c6f1e31b4f8a2,20,1
a9254bfc1066953d435d6929286e12f33fd9d16a,13,2
a927b0ce4be318e33c8cd22a27834f33c8b0110d,15,1
a9281da65843779f50a87767cd31a1273b52fb39,1,1
a928bc20f4853ac78cdd8de73907db936f4b4180,69,2
a928ebf45cda9f2e1bb0100e2ae147a8c046b790,1,1
a929328612a1569fbf8c584439f0f9d477c4d7d1,15,1
a929bc32fb5c9a31ecc19aba111266cd3cc28d6f,8,1
a92afc8c557edb7bdf833bbff1eaf9d8acbc341e,1,1
a92bfc13d0197909d02a2d558ad125f13404e835,18,1
a92d5a1ef6f3d5e48be3b22d7f4d379051030c92,2,1
a92db72edd1ee3e12223c9a6aed8da8ff5d5463b,5,2
a92fc52ab0a550ae63cd89d8c2125f32275ea328,1,1
a9300ff93ff9bf9cb0eef18f954a0bf70875faaf,8,1
a93012a6aa318ddd2d0ad7f9b4baa875ed2c6455,15,1
a931a88713919d255cdd874e4e04d2c543d4e3a4,1,1
a93254e7e33ef39d02f84db7dadd66bd4d395779,5,1
a9325a753efb8fbf7a6d6136963e8c74c1c24e41,5,1
a9336ae91e80a9205e92f2b7a173e2b49de14e52,57,2
a93385baf55d3c20473bad44cea00caf804e4084,8,1
a9366e2403c1885f03d9584fc3d3d862a3932299,21,1
a937740fd7885a2da419ad776a64307a5c5edcb2,4,1
a937a05ec8de1f7a441ff1a383895c2b9fdafb3e,1,1
a938095d2068b52a9b240fc10ada776ad047e472,21,1
a9386ebecdb3401c716161eafaf26ede9480799f,18,1
a938f490ac746ed263929d2c1fb9cf2f1e237dcb,2,1
a9391e519839efda800fe1774b26ff604c5939f5,2,1
a93bc4d114a0d84c44781d25a8050d7e4f29cf9f,45,2
a93f431bf6819de7df25230490882a20a1c0c37f,40,1
a9400a7547ab64007a37462441335356c3706394,4,1
a940633b5dd7cb1c71ba32194244c3e67e2eb365,6,1
a9406f8eb29327b0522dd775936c16a109028b92,14,1
a9412284c67e6ed017fca5cc4b435658de2ed16f,6,1
a94265884e2efdfd722fd6e3c1a7360ea38e69b0,4,1
a943aed379bdcb18714e5703145098340b5691ec,4,1
a943af479170d944ce51e5221eb89418ba4a7016,61,1
a943e19b1e3d8fcf8d02d84614c9c4181776c176,1,1
a9458cfbd7709e603990b4f9762a63eb798493e4,6,1
a945941763fdca5e7a22df81e808ea4b5cc5e4b3,5,1
a9463dbb18037863d9e508d4500e993810293b14,250,13
a947eb978732578cda297c146a5e732b3fa67926,4,1
a9485ec8d5a6700772737c228c08603ccf393f3f,36,1
a9486349524b6dc41cc8125434dab97d9d88e254,5,4
a948e16c6b175dd0b7dcb110fb3024ed59f1bcda,7,1
a949b4fe26ca3ab98b20ff614e988a558c3c5106,2,1
a949fec07cc720321f4e0fa92d8167c301c859cb,63,2
a94a604fbf7efef60639e46e32374035de2d4d87,2,1
a94d4a77dc35ce63221cd613701cbe798224d5cd,1,1
a94e20eaff78bfc63fde7e258a1630ea347bfe4f,7,1
a94e269bbf2d019ae4f8b219e37e75f27f35160c,3,2
a94e59c3edb39a447ac9f9c1373bdf0ab066142b,3,1
a94e75084c7e7cbee94614888115d25cc735ec8f,61,2
a94ef83dab10e3b305da46439dd5a2341de3633a,20,1
a94effb2fcad5789e44716010bfec701d88b9d16,12,2
a94f6183c546de8f6792af38c39a13e704bbda87,8,1
a94f80f3f3c9c34311e5526b86d705d8e1eb4fff,2,1
a95006ddbe2896e01f1d0344a8fa8fcfc399e0d0,2,1
a95379d52c5e8bb89cbed255fd7b0f905905ab6d,6,2
a953aa62801083802a5bc2525a1c672d4a3dcf0e,2,1
a954ff9a0038c679fb48fe053d020102a51519ba,15,1
a955bbb6c4d8ad2d6409b57660dbb7713469f742,2,1
a955f7cb4bc91de12ffc431c526e80c64fac7a96,1,1
a9566628e60a82b6005948d7568f52e3ab9c5b3b,81,1
a956b834f8ec608600cf65677205137ac19ef5c9,2,1
a95987ffee58a354d2c7aaac2961659354a4e542,3,1
a959c29f6da1534c1c9179986fb6e54cff169d73,4,1
a959c7f083ebf4a909460513f4513f6ec8c05889,2,1
a95a283c92febbd12c5722ceb2f643bef893cc6f,5,1
a95a67ed7a4420efc3333b20f3731377b5832cd0,19,1
a95a8feeb6ccc4e3586d4fbc98342b88a524cde4,7,1
a95abdac710d92fd6559c35fba1c0a22cdf9205e,4,1
a95b2d3e7cd3e9da9481146b2a59dee245c05e23,9,1
a95b70f3b90a9f971e966d14b55b0d482c62edae,8,1
a95b95bedd6c23becbca2d5769d712711a6a8173,1,1
a95dc531e00823a449ddf2c4f9170cc3858f61e5,9,2
a95eeffe9d613919fffbb65c99fddd7fc2fe6e28,11,1
a95ff03be9d585784c73dae0bb331b187331f808,3,1
a9614c3a366dd3ed77ae5a8c56c76866a7f671b7,2,1
a96168b466f5d81d62132676026948580df27a29,48,1
a96205e48ecec8a62fbd0f159d216a57fa54c3be,3,1
a964007092d131a806ba9cc3632f38a2163d3ab3,2,1
a964ddbbe53b73ea495532d23eea89ef6df8c4b7,7,1
a96588d4b387566250ab52d8311f8881b7a1da37,8,1
a966a9871034f48bb37bfa4e06d59bc31e40f9ac,8,1
a967610f7b8c3a97f2f345abf341f935b932e2dc,13,1
a9689fba7378d63e30adcb2fec9864d25adcf008,4,2
a968dd57788ef15287f0352a8f6427c22a56622f,19,1
a96cb5a927c744220df6573377b4a90bc0b2bb76,5,1
a96d27c7c4753f267ff2ce5a4db7d29212515601,2,1
a96db74da4b012f460c6ebb2bf6bec8a7f75881b,1,1
a96e093e012e5a1b495719fb342a57a6e3badb23,2,1
a96f4334958bbf18faccb85d5c0967ddf6008149,32,1
a96f9ed47f282e012212d4814b667c1efadb5075,6,1
a97099bab2592ada782bc58d36e234236777012b,4,2
a970c62fd1b501a88b79c6b43299e8af91fd1c91,8,1
a9710c3a0b4269c9d6cb2b8152e97683809658b0,2,1
a9721fcd24b1e7e2e37fccf553e8fdc27c82a5d5,46,2
a973924a38d09642426a0a1df84fe91588fba47e,15,1
a9740bacdfec5dceb4b4478e1b9de189b29592d0,10,1
a974b4e3a9ac6ad83a1eac39b3d53cd94c6c6b6c,14,1
a97620b60f51a0a694fc3cd99faf20534db17e52,5,1
a976e8f84ce3be77ff301a02c8d03b86fecf7bd3,31,1
a977a929faf43f9c7beb0a3604c06c1e66f85b6f,1,1
a97823f71f690eb18763020450375f9c18be303c,4,1
a97e090d1000ee104176f3c21442ebfda0dcf67b,44,2
a97f9501c114c2a89a1ec12f6bad8569ca7cd9a1,22,2
a9817707871a096ce43d804079ac2893e8f26467,2,1
a98366a86dbf31bdb7e65efb67b75362e37a8761,4,1
a985050d8a61cd12d9bddc00efaf7c9bd8e09fb4,2,1
a986a91fa3dd3dd757e63236e39af12d2f9419b8,2,1
a98743af3f5ca7b1c67588eea5ed5c357e3175fc,6,1
a988274adc0abd7e4ba63291641cfb25b5ab3287,9,1
a9884474e8cedf31c5be05104bc1c544304e171d,4,1
a98a872946612ec56505341be00e9e9b7c1bbfd8,2,1
a98b0041899abb6d970483d7c6ceca9082a00943,4,1
a98c0686115b62cd1dd9efb08774cadf291e475e,3,1
a98d20d360c381631bd4a4dc47025aa434426183,3,1
a98d4c247b0fe5366bc5630954100579b3af2e93,2,1
a98d58ffbe1accb621e3287dbe638965958efe22,2,1
a98da59506c93e8ec4c9cd8d85017d551a23ddb5,4,1
a98dd20577349b55a366c5a8eab17b9b32e2c2f4,22,1
a98ecc6af5c896fddbd858083bbf1db2dfe53078,328,1
a98f80afe3452faeae091dbf10721f7b0567189e,3,1
a98fe38168c8794934be40fb6a011f1c7952203e,6,1
a9908f494cdcc197033cb858fe3258fce157bb35,3,1
a991026f79c4f61296934b94d6c170b3488116c1,29,2
a9913778dd7c5318203191ff861893a4a99bd779,4,1
a991967b6023cc410ed4b748d3435fbc1ebe06cc,10,1
a991a2fb2973beae7e461434ed5192179d7b87ee,2,1
a99225914124c5befe7e652ec3007da1f52d9b1f,5,1
a992dc7a9b656887edd6cde12aec8a57de9f1370,66,3
a9945b475e065711245a057bde9606b04d54662e,2,1
a995237ebfa01f1d11e5385ad3d353f260ae1622,13,1
a9955b409efc4a6f1df0b9cb81def80f81c50538,67,1
a995f7b76d25316b75537b6058d71be5126ed6b2,7,2
a997aec307bce99b08a439b7769c9a355417c3e2,56,2
a997b2a758b35b427672c76c47232abb10720f70,4,1
a9986aaed5411c5f7adf0bb94c2da3cfda64fbab,9,1
a999c2899650bcd3aaed846d0a32007f9c2b8b8f,6,1
a99a115675f5b52ac638e7122f8ff1fa4b99b664,4,1
a99a4b7e57c4a26386c0020bed438a0efb056c0e,5,1
a99ab9f9a159ff7a48451bc7a34ae338a9f97ec7,2,1
a99baca90a26d705f77c16d4be8633dbf6dced33,2,1
a99d36f88c373796a59ad4ca0e574fd296ea1e05,1,1
a99d742006fb5077a400a28ae70035156e878b64,5,1
a99eab6ae45f2103b352536adf26576ece07d369,3,1
a99ec5b40fde84f1df579b13ff462765dd13e506,4,1
a99f927dc1d05e1ea6d318827744c2613189f66d,2,1
a9a006a8ea4188c64f6263ee50b39dcee6a6d45d,3,1
a9a17f8be4eb2cc2533c1f94b942d29578b99097,6,1
a9a1a3aa8b13f8a2dcaa2fc8e17fd96e4f18550e,2,1
a9a1ac87f64ddd74f01781e5b66b59b96a2899d2,3,1
a9a67868942e1e1e4549efae94d10ce61a55092c,12,1
a9a678a1f69d17743376ca898940c3346491d9df,2,1
a9a726dd7d072e1aab796481c5919e61753dd8fe,154,1
a9a8342be76398bf0b9e4584876110e897abea6d,20,1
a9a98c91b6b2e1de92b480a8bd87026f260c1200,4,1
a9a9ddaf50f3b79befbc6c72afdcf8fef5a5807c,3,1
a9a9e3fd824aa9265ac7ffac02d87557d910d2f9,6,1
a9aa59313955ea75621132a9538fd9d0eeaec2b5,1,1
a9aaa79a136476a19c2832a4ff28425ba843f968,19,1
a9abb346f906de5823d27bba2066308d83eff3c2,10,2
a9ae0237750165a99b5d84c9b25800606b070445,4,2
a9ae22ce341e200df600ff4de6f5f0741cf3d340,12,1
a9ae78dc0c5e1054c62a26577a9fd380e61b06c2,1,1
a9aef868d77d2a7536d68069745a02a1eaa73b40,2,1
a9af3bd592d7bb72ed98657a7761df9102105e74,40,1
a9afdf4309f306af92821fcf4d74daa998f16674,2,1
a9b0695d6b8035da76a3aebbb31b335633c01352,14,1
a9b06e7b065557c1e769e67b270baf4612437fb9,1,1
a9b33ce94d7ed9ba067a60dddf08f850e47b111a,12,1
a9b346507e2217ae3ee33b4f3088aad57b436c5b,18,1
a9b3f909c48e894a056788492efcc84110192980,5,1
a9b4c3013120c3485ebdcbf4c5a5b359c46b3542,21,1
a9b526fdd1d9773aeb62331229cc19f07b163811,7,1
a9b53c059094fa79d515b804a811603ea4560bd7,72,1
a9b5bed4cf820048edd0d435daa25b0a980cf1aa,40,2
a9b6098e1381fe3240d5ef053e1c7085ce061796,2,1
a9b78a840100d0264d4f5d1c375d026cfb1dbca3,2,1
a9ba42f8b52abe360fdf64b850c2df12ab4b65ca,12,1
a9baae99fe9c2f377aae8a2797f8116e20ad7e13,7,1
a9bbe2b44fa668d92932c2b9a2763589a8e13a41,55,2
a9bc66f309ea90f2e9e3b426763bc3f0ba02321a,2,1
a9bc8bc08fec21da44b6afb38663f4b74f2cbbf8,185,2
a9bcc4debfdabae22b55d68ca6123e16e46b7ee1,9,1
a9bd10e4ab061de01cf1bb520e3b0b780ee077fe,2,1
a9bd8370fa55ce4269a1c13e093dd7a0de97c064,69,1
a9bec9cfeeb1bae67eaeb55e3250ad03a1e867d8,2,1
a9bf803c2db81129d483a445c51f8cde78509b36,5,1
a9c073c8a40a37e1e9a8677ebafd5934baf6e645,7,1
a9c16995e4f0346c9c644376adf128b853178c88,1,1
a9c1a1399252c42f0df5473bd3198cca93bdd8ba,2,1
a9c2ab17ea17434923b062a40d6884bfd8cb253e,2,1
a9c410a1861e5dac8357e566df3d1bf1cde139ec,19,1
a9c42e833ae2657a77335cc02e21c42606cd7e02,83,1
a9c7385cf2f432a1493484afc44ecdc52668684b,7,1
a9c7ee61f3e547a65c94e43410896cba21876cd2,7,1
a9c8320d9fd07fe58a2fdf1414ef532b93d28a79,2,1
a9c8f5bc854d2a6a6dc2627604b3b786e338813f,14,1
a9ca2dee6263aecaccf8e7390c1f2e0699e8136a,70,1
a9cb4ae82a860e66425b5bb3bf22e7e1470733cc,38,2
a9cb7a761b94143dad7076e63f623a9023affbbf,35,1
a9cca0144eae16c9ec84aaf136eec024c2144e70,6,1
a9ccfc5777b115e4342c2ad5f54b1387b2d99ce5,3,1
a9cd28a70d6a74513f67afb08f58c76f5538bdb0,14,1
a9cd3f266d0f735ba7113d29fcb0b0c634b57a4c,3,1
a9cd4b307fc4e7c5160ea5ee9d61c7a4b2202910,17,1
a9cd5db0672a78ee7ab24dcb44786d9094dc49a7,3,1
a9cdfba21bcb464c3feac256cadd86d3cae669ba,2,1
a9ce326a13b8305d6b3409ae1da86b393078ff13,1,1
a9ce43975189208be855d9801795c97c5ad856ed,7,1
a9ce6f46fb9becc619a305c8933450fd31002cc5,6,1
a9d07e5be94e94ea6a25db010d18c51324e4179c,2,1
a9d0fccc13ea78eb1173d79b9b510ec93f719db5,7,1
a9d33b8a9a79aedeb1ba63a91cc1edf815171913,2,1
a9d36279832a6fae59d6b35a1bc607e6341a59b7,16,1
a9d40285ce12bc31ee9b2fe65110b3374e51c559,1,1
a9d51e2e122b89a2a2310344cd1461b2182b8deb,3,1
a9d5423dad67488e05a4ca3911da7fd96ea69c3c,16,1
a9d660dd3a5d6e872b3df8b694af9a0751821358,15,1
a9d675b85243bfd4eeae9a998c09ae73a6b636b1,21,1
a9d7beb91ad5701775bfa5fc036ec64843250c90,3,1
a9d8da195d4b89f7b6b372660195288e449158bc,4,1
a9d9867f383a5fa1b202c29f12fc117010201b98,1,1
a9da72ecb4d41eb0cee4c6cf2e71e866d5b76cf1,2,1
a9dd8e63d79538cc8be3c1f759bbff02af108508,67,2
a9ddfbf462fc029979a095b2ae693136e196ac35,3,1
a9e11214dd5df53072617bc03a1c6eb845f1e3cd,2,1
a9e4ede9e1a96b5bb0602c59a4c4957c37ae9dcf,22,1
a9e5d3eb75d406695700c0e61d49d9a79d2215f9,63,2
a9e612cd6470159b40e370927f7081eec42ae73d,3,1
a9e6d037746b0fbb8a4cb7a2eb49cb7b18b8b98f,2,1
a9e8954cd53124447c789d7fde7dc761f9c3de26,1,1
a9ea5b0879b4c6f99e20829b3c1e074b54af5ca7,30,1
a9eb0fac14e130782588ecf3a19ce45ca9d01c22,13,1
a9ece183a6b280c4737b7be0fc972d0cf041a07b,3,1
a9ee9e69dabc28074fbfdafe05de4b32eea1f45b,7,2
a9f04c36b765d80b1dc9aa950070f297a752e90e,2,1
a9f0dbdc3a70b63421c50222cba7e294f31ae7b4,1,1
a9f26cfaf9cec9e9de0486a4777e30b725889370,30,2
a9f34936219dfb2d1cec6bde8e40a2b2ccff2ecc,2,1
a9f3c9fa7fe8648299333b7a40b2e03ee0379bd1,64,1
a9f600ccbe4c13219f1d1443d4c9187cd274bc3d,5,1
a9f655af96e49bbe346ddf94a3900034ec88e5cd,1,1
a9f74346df103046367f7f3cb4158bdd0746c92e,10,1
